subscriber_id,origin_city,destination_city,eclipse_time,time_zone,latitude,longitude,eclipse_upstream_data,eclipse_downstream_data,app_used,app_category,app_url,make,model,mdn_hash,points_of_interest,see_location
8fe3fd19-55c4-4e77-97d2-b739a7096ff9,Potterberg,Rochester,2024-04-08T14:04:00,EST,43.173338480775264,-77.57826700049507,144,740,Gmail,Email,N/A,OnePlus,OnePlus 7 Pro,a6482f61719ab2b7525893e9288b0a742b4072ec96126a3f4fd6b9f7c1b9b54e,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8fe3fd19-55c4-4e77-97d2-b739a7096ff9.html"", ""See Location"")"
7d0faf5c-75f4-4925-8bad-c3447bef3008,North Karenmouth,Waco,2024-04-08T13:50:00,CST,31.59500748650575,-97.1214769684862,52,242,Uber Eats,Food Delivery,https://www.ubereats.com/tx/waco-75201,Sony,Xperia L4,e16d8f1bbd9a886dfe4969b1fd3841e005db82c251f4358a4162ed133158af89,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_7d0faf5c-75f4-4925-8bad-c3447bef3008.html"", ""See Location"")"
40668742-433b-4e18-ae44-fb2b0ebec86b,Sheppardmouth,Indianapolis,2024-04-08T14:04:00,EST,39.76663740010765,-86.19102819385763,146,435,Snapchat,Social Media,N/A,Apple,iPhone SE,37d9b8a2e969c29abc3b87345d644d4c1e21a8645525f16e49c484bd1dd38972,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_40668742-433b-4e18-ae44-fb2b0ebec86b.html"", ""See Location"")"
ecfbe46c-9f51-4939-91b8-0a00df58a173,Gallowayshire,Toledo,2024-04-08T15:20:00,EST,41.6076058710375,-83.5040766415317,203,1075,Snapchat,Social Media,N/A,Xiaomi,Mi Mix Fold,fa863474b0fe227857322703973d2d96e78f58d883affbaf0c25d58101e4dd3a,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_ecfbe46c-9f51-4939-91b8-0a00df58a173.html"", ""See Location"")"
b73b9b85-32c4-4bd4-9b8e-8c283d0ead0f,Lauramouth,Indianapolis,2024-04-08T15:15:00,EST,39.7206931004308,-86.16328521941186,144,1455,Netflix,Video Streaming,N/A,Apple,iPhone 11,e17291a35edc739a42f0c54f70cc7c9a6513c968ccdbced173a11b99d28aa9c0,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b73b9b85-32c4-4bd4-9b8e-8c283d0ead0f.html"", ""See Location"")"
f9e89f73-7fd3-40c3-820a-f1a83088a53a,Lake Jamieland,Cleveland,2024-04-08T14:00:00,EST,41.48895528048348,-81.64942802685408,118,1145,DoorDash,Food Delivery,https://www.doordash.com/tx/cleveland/d/75201,Google,Pixel 6,d83301c2a187420b70e16a71cb1da0f640007a1f6d2036d4cc733dd54f592f20,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_f9e89f73-7fd3-40c3-820a-f1a83088a53a.html"", ""See Location"")"
8e80fe50-3f82-461b-9132-b6114c9c5909,Medinaland,Waco,2024-04-08T13:36:00,CST,31.520465724106316,-97.1273251983782,193,856,Google Maps,Navigation,N/A,Motorola,Moto E7,5f0e60852ed7713bab5b370be06f78c9796da94775e6858583e51829a1a7cd2b,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8e80fe50-3f82-461b-9132-b6114c9c5909.html"", ""See Location"")"
e5bba143-8203-46cc-a26e-135ec6deb63b,South Ashleymouth,Toledo,2024-04-08T14:04:00,EST,41.648688693372165,-83.48810659667812,76,929,YouTube,Video Streaming,N/A,Huawei,P40 Pro,ed4531668994922cb7725649e90b1ef4367da6407044a0b589802c02cb4e5903,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_e5bba143-8203-46cc-a26e-135ec6deb63b.html"", ""See Location"")"
18e29b95-70b9-41c0-b980-922788da2293,Erinburgh,Hot Springs,2024-04-08T13:50:00,CST,34.470044937086115,-93.06093312195961,152,336,Twitter,Social Media,N/A,Google,Pixel 4,034da19c1fcc1460c701c645eece35e254410eedba5cd979ec0d5a67a4941682,"Hot Springs National Park, Garvan Woodland Gardens, Bathhouse Row, Magic Springs Theme Park, Lake Catherine State Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_18e29b95-70b9-41c0-b980-922788da2293.html"", ""See Location"")"
e17ad11c-fcf1-4458-8706-5d7da2704d46,Ralphmouth,Carbondale,2024-04-08T15:20:00,CST,37.76392905257736,-89.18905011863393,191,965,Spotify,Music Streaming,N/A,Sony,Xperia 1 III,135d7bd23c7b6608a9d701bded0365e521ac5f29d9423616612fde9fa41a381a,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_e17ad11c-fcf1-4458-8706-5d7da2704d46.html"", ""See Location"")"
13eb6f14-c59a-466a-91c0-48e94b1a201e,Simmonsmouth,Indianapolis,2024-04-08T15:12:00,EST,39.77099148819265,-86.19243873973431,182,1223,Postmates,Food Delivery,https://postmates.com/delivery/tx/indianapolis-75201,LG,V60 ThinQ,9f6c7181744496a86fc8f52b211448be6fbcd89377bdea912f86abbaece150e9,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_13eb6f14-c59a-466a-91c0-48e94b1a201e.html"", ""See Location"")"
eb017998-7520-4121-97d2-6ba90607df4f,Jonathanberg,Carbondale,2024-04-08T15:12:00,CST,37.70628085723055,-89.21862805164547,282,1180,Facebook,Social Media,N/A,Google,Pixel 6 Pro,ebb53b45be135e47930c2a80f92db2a6ab6b15db3b78a8af41091ea01c220745,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_eb017998-7520-4121-97d2-6ba90607df4f.html"", ""See Location"")"
d0bd0bff-f36b-4eb9-8244-67ac5ba7134c,East Chadland,Waco,2024-04-08T13:36:00,CST,31.55702562687655,-97.19161704272769,190,201,Seamless,Food Delivery,https://www.seamless.com/tx/waco/75201,Sony,Xperia 5 III,305bf2ee66ba903b88bc54fb37b9dcd64e11f9a1d4f8711bec73a983968880a9,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_d0bd0bff-f36b-4eb9-8244-67ac5ba7134c.html"", ""See Location"")"
1b9d671f-df5d-4ade-bb24-ecc292accb0b,Lake Belindaburgh,Toledo,2024-04-08T13:50:00,EST,41.655636774438456,-83.53133084650788,139,675,Zoom,Video Conferencing,N/A,Google,Pixel Slate,71046013a0d547fb29c01a06be2c29b2598387760c09df206cc4cef81978f6b6,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_1b9d671f-df5d-4ade-bb24-ecc292accb0b.html"", ""See Location"")"
918daf48-16ac-4237-b955-de25bc43571a,West Michael,Buffalo,2024-04-08T15:10:00,EST,42.90718774354497,-78.83352311758408,84,1033,Grubhub,Food Delivery,https://www.grubhub.com/tx/buffalo/75201,Xiaomi,Mi 11,fd63ecc1d27e7681ba8077228ddb1ee78db10ef8ca517162dd3ccf2a5ec68356,"Niagara Falls, Buffalo Zoo, Albright-Knox Art Gallery, Frank Lloyd Wright's Martin House, Canalside","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_918daf48-16ac-4237-b955-de25bc43571a.html"", ""See Location"")"
8f15f743-3ecd-463e-8818-0073b5eae3b8,Garciahaven,Dallas,2024-04-08T15:20:00,CST,32.75453500881984,-96.8376557803721,233,1345,Snapchat,Social Media,N/A,Apple,iPad Pro,73162fbfd84cc4823837ebc36c07e3408262c3a47fe1f3b9878bd41beea8280d,"The Sixth Floor Museum, Dallas Arboretum, Reunion Tower, Dallas Zoo, Klyde Warren Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8f15f743-3ecd-463e-8818-0073b5eae3b8.html"", ""See Location"")"
11a9af18-52ec-408c-945d-edfad3551444,Shepherdmouth,Indianapolis,2024-04-08T13:42:00,EST,39.74111024434677,-86.11567606061969,76,1155,Snapchat,Social Media,N/A,Sony,Xperia L4,967da7f7a5f83e550e1eeabe4f71c09db353f80db133fe951aeff7489732a55c,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_11a9af18-52ec-408c-945d-edfad3551444.html"", ""See Location"")"
c1c3538b-640a-43bb-a2f5-e76987738b60,Wilsontown,Carbondale,2024-04-08T13:38:00,CST,37.737944358198064,-89.23446208652025,63,1321,Twitter,Social Media,N/A,LG,Velvet,52f855a91c04bb3c765e63802950c0cc7650eded90ac8eba2a0f92a06439b30e,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_c1c3538b-640a-43bb-a2f5-e76987738b60.html"", ""See Location"")"
f4a8b10e-039b-4919-8b7b-a6ec1a42d520,New Matthew,Evansville,2024-04-08T13:42:00,CST,37.932511063719055,-87.52787943285392,212,1300,YouTube,Video Streaming,N/A,LG,Wing 5G,b7187ea96afaf62bae533e7b7c72d53dc800dbdd59d7d5296bbbce74b5044dc4,"Mesker Park Zoo, Evansville Museum, Angel Mounds, Children's Museum of Evansville, Wesselman Woods Nature Preserve","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_f4a8b10e-039b-4919-8b7b-a6ec1a42d520.html"", ""See Location"")"
250a9b0e-1cd5-43bb-b7d0-ca70b09c0ad3,South Kristen,Toledo,2024-04-08T15:06:00,EST,41.62005850931768,-83.50731119637148,113,859,Facebook,Social Media,N/A,Nokia,Nokia 2720 Flip,5535e378ad33b40fc6f8aba08b5d71022bf9c9379ee98165933ada19cbd9a6c0,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_250a9b0e-1cd5-43bb-b7d0-ca70b09c0ad3.html"", ""See Location"")"
5bcbcc0e-6b90-4db4-bcf5-8f19f8707dcb,New Paul,Little Rock,2024-04-08T15:15:00,CST,34.75127487330177,-92.27702815255886,180,711,WhatsApp,Messaging,N/A,LG,Velvet,5794c6b9390aa76061161a16355098be01827fc94a4094b00835d0242e992863,"Little Rock Central High School, William J. Clinton Library, Pinnacle Mountain State Park, River Market District, Big Dam Bridge","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_5bcbcc0e-6b90-4db4-bcf5-8f19f8707dcb.html"", ""See Location"")"
eab693a5-bd77-47ba-ae3a-32265a53643a,Mooreview,Austin,2024-04-08T15:06:00,CST,30.30982015194298,-97.7190494741672,205,1493,WhatsApp,Messaging,N/A,OnePlus,OnePlus 7T,8f475bda56fbb8133965d549ca992a98e64eb464f158facbbc865c15f5860fb7,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_eab693a5-bd77-47ba-ae3a-32265a53643a.html"", ""See Location"")"
7f4f0a9e-b209-43e9-8745-cbca5bb4347c,Chavezfort,Dayton,2024-04-08T15:15:00,EST,39.7128128261723,-84.1865644954512,55,572,YouTube,Video Streaming,N/A,Apple,iPhone 13 Pro,bb3c38bb0040485528ea9aa0e37f9bab7520940ecda2bafb33d3f5e080bd57b8,"National Museum of the USAF, Carillon Historical Park, Dayton Aviation Heritage Park, Boonshoft Museum, Wegerzyn Gardens","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_7f4f0a9e-b209-43e9-8745-cbca5bb4347c.html"", ""See Location"")"
2749ce11-efa4-431d-bb4a-cd81b516afa7,Wilsontown,Dayton,2024-04-08T14:00:00,EST,39.75267336830481,-84.23698351688515,217,839,Twitter,Social Media,N/A,Google,Pixel 4a,b7d9d65556d5fb79cf8389ca59082cb55fb3d52860ebe84f3410b5e4265f8008,"National Museum of the USAF, Carillon Historical Park, Dayton Aviation Heritage Park, Boonshoft Museum, Wegerzyn Gardens","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_2749ce11-efa4-431d-bb4a-cd81b516afa7.html"", ""See Location"")"
78d1915b-09e7-4692-a1a5-39d6212f1fb2,Ryanview,Buffalo,2024-04-08T13:36:00,EST,42.8867616885179,-78.89410006674959,266,494,Snapchat,Social Media,N/A,Xiaomi,Poco X3,5eae1414c64adca97d85a562ed2f863e71109fd1db3e04bcf4b3429251a74973,"Niagara Falls, Buffalo Zoo, Albright-Knox Art Gallery, Frank Lloyd Wright's Martin House, Canalside","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_78d1915b-09e7-4692-a1a5-39d6212f1fb2.html"", ""See Location"")"
a944b03d-af93-4c58-9094-9c03a1f5bb40,Port Heather,Toledo,2024-04-08T15:06:00,EST,41.6392920985589,-83.56874670944157,144,555,Spotify,Music Streaming,N/A,Xiaomi,Poco X3,f0268dd54ee49339ea0f8864da26561e09df44aa38e0d1e52a10e5fbc714411f,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_a944b03d-af93-4c58-9094-9c03a1f5bb40.html"", ""See Location"")"
98b7691a-45a0-44da-8ce8-e5542d4e92cf,West Calebfurt,Indianapolis,2024-04-08T13:52:00,EST,39.81754584827451,-86.20644827506837,67,1013,Grubhub,Food Delivery,https://www.grubhub.com/tx/indianapolis/75201,Apple,iPhone 11,ceb80ce462b0644ca892fae48ef9839d3584396bfbb0c358b4c1d98a0ea82dca,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_98b7691a-45a0-44da-8ce8-e5542d4e92cf.html"", ""See Location"")"
fd1eb7bd-409b-443f-a8c9-63c58c843d31,Port Antonioberg,Dallas,2024-04-08T13:38:00,CST,32.77298740907027,-96.82055841789726,241,201,Facebook,Social Media,N/A,Google,Pixel 6,10860e6fe5d92af4b2dc07ad5275eb1187e12addc0f302208ea1a0feb637bf00,"The Sixth Floor Museum, Dallas Arboretum, Reunion Tower, Dallas Zoo, Klyde Warren Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_fd1eb7bd-409b-443f-a8c9-63c58c843d31.html"", ""See Location"")"
0134c453-1d95-4c94-b1ec-86a3de6452b1,South Louis,Toledo,2024-04-08T15:15:00,EST,41.68615888764834,-83.51517961873859,95,709,DoorDash,Food Delivery,https://www.doordash.com/tx/toledo/d/75201,Sony,Xperia Tablet Z,b5eb89c6944c508e9b180f9209b5cd3fad0c4ea13042f45b890a6d24cb9b1146,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_0134c453-1d95-4c94-b1ec-86a3de6452b1.html"", ""See Location"")"
b83aa42c-49af-437f-9eab-0fb9b0c138c7,Eddiemouth,Toledo,2024-04-08T15:18:00,EST,41.63042161952969,-83.58406555136472,257,351,Zoom,Video Conferencing,N/A,Sony,Xperia 10 III,320ee0932e3b76c178572713a06860b00043a9a12113d682936098242ab54607,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b83aa42c-49af-437f-9eab-0fb9b0c138c7.html"", ""See Location"")"
1d50d07a-8aca-4136-af39-21403143e161,West Dustinfurt,Buffalo,2024-04-08T15:12:00,EST,42.871146684663906,-78.92503210768271,101,592,Spotify,Music Streaming,N/A,LG,K92 5G,8eb86a121c233b9b9b1402f33b90083ac5068e8d7c752ba932514cd9a1c2ac6a,"Niagara Falls, Buffalo Zoo, Albright-Knox Art Gallery, Frank Lloyd Wright's Martin House, Canalside","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_1d50d07a-8aca-4136-af39-21403143e161.html"", ""See Location"")"
9a773c62-31b2-4ee2-8155-c29a3b4f63c6,Claytonhaven,Hot Springs,2024-04-08T15:10:00,CST,34.47460888481103,-93.07505694979243,119,1240,Postmates,Food Delivery,https://postmates.com/delivery/tx/hot springs-75201,Apple,iPhone 12,301437d587faa1923c773044277ba14e84981f95b6ab1c05c3683fd20a7eff98,"Hot Springs National Park, Garvan Woodland Gardens, Bathhouse Row, Magic Springs Theme Park, Lake Catherine State Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_9a773c62-31b2-4ee2-8155-c29a3b4f63c6.html"", ""See Location"")"
0290ccd4-a056-4bfe-80ad-95d52fbe49c6,Dennistown,Little Rock,2024-04-08T15:10:00,CST,34.69711137701228,-92.27662608438425,96,1101,WhatsApp,Messaging,N/A,Sony,Xperia 5 III,4f9a69c617906e4de93a517eca10664683fc006b27f90f9da08d05f3cb77dfd3,"Little Rock Central High School, William J. Clinton Library, Pinnacle Mountain State Park, River Market District, Big Dam Bridge","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_0290ccd4-a056-4bfe-80ad-95d52fbe49c6.html"", ""See Location"")"
fe951b66-f44a-4652-af9a-d6103b242b18,New Francis,Hot Springs,2024-04-08T15:18:00,CST,34.455129290924155,-93.06525511644053,104,292,Facebook,Social Media,N/A,Samsung,Galaxy Note 20,baae2ceb2110465a566b06225a6406d3e20ba58bf3c1af85e20e4e7e3cee9766,"Hot Springs National Park, Garvan Woodland Gardens, Bathhouse Row, Magic Springs Theme Park, Lake Catherine State Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_fe951b66-f44a-4652-af9a-d6103b242b18.html"", ""See Location"")"
dd08d0ad-bd3f-434c-8ba4-c4d1f2bd257b,West Haley,Little Rock,2024-04-08T15:18:00,CST,34.7707945479718,-92.24481224948468,256,1168,Zoom,Video Conferencing,N/A,Xiaomi,Redmi Note 10,f60b51f1c830b393fba3d2f1fc8347a22e8cebff8620f7532bea4ad0f8e4f7b1,"Little Rock Central High School, William J. Clinton Library, Pinnacle Mountain State Park, River Market District, Big Dam Bridge","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_dd08d0ad-bd3f-434c-8ba4-c4d1f2bd257b.html"", ""See Location"")"
150b8982-68b8-4775-a37a-34c32a37d1df,New George,Little Rock,2024-04-08T13:38:00,CST,34.75256340974205,-92.24396068161079,244,657,DoorDash,Food Delivery,https://www.doordash.com/tx/little rock/d/75201,Google,Pixel 6,2ced7b08910ae35a863f7a88893e44bba214c3b0ed2f54a0d3b2ef6f71430df9,"Little Rock Central High School, William J. Clinton Library, Pinnacle Mountain State Park, River Market District, Big Dam Bridge","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_150b8982-68b8-4775-a37a-34c32a37d1df.html"", ""See Location"")"
d48d1082-8935-42a0-9f56-71940307c5c0,West Philip,Rochester,2024-04-08T13:36:00,EST,43.17439190501107,-77.60516156082575,206,1122,WhatsApp,Messaging,N/A,OnePlus,OnePlus 7T,65b8bb70623d13eb6430ac5e13ab7c143815930f64049fac35755aa76de8590d,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_d48d1082-8935-42a0-9f56-71940307c5c0.html"", ""See Location"")"
82d89c17-a115-40f2-9085-e255a1c49db9,Port Cindyside,Hot Springs,2024-04-08T15:10:00,CST,34.50203280580986,-93.04426572314235,205,420,Google Maps,Navigation,N/A,Apple,iPad Air,c50fc3a6a48d40074b32dc45d7bff69476b4700cb9663a121ab5af192c1b4760,"Hot Springs National Park, Garvan Woodland Gardens, Bathhouse Row, Magic Springs Theme Park, Lake Catherine State Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_82d89c17-a115-40f2-9085-e255a1c49db9.html"", ""See Location"")"
e270102a-7ecb-4f3f-9c9f-6de6d84cbf88,Michaelside,Evansville,2024-04-08T15:15:00,CST,37.96100896054226,-87.55715370540364,218,792,Google Maps,Navigation,N/A,Google,Pixel 5,f123f071b83138759da59b956d963a1902790480cef288d4bfc002057bd7bcff,"Mesker Park Zoo, Evansville Museum, Angel Mounds, Children's Museum of Evansville, Wesselman Woods Nature Preserve","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_e270102a-7ecb-4f3f-9c9f-6de6d84cbf88.html"", ""See Location"")"
552b792d-c89d-421a-853c-7fb8ab6dd3aa,Jeremyberg,Dayton,2024-04-08T15:20:00,EST,39.71260934521839,-84.19954393221248,276,1063,Facebook,Social Media,N/A,Samsung,Galaxy Tab S7,8cd22341e7eb4131dd0d857fc5317bfa8202f0e6b919a13bef7ab30243976ecc,"National Museum of the USAF, Carillon Historical Park, Dayton Aviation Heritage Park, Boonshoft Museum, Wegerzyn Gardens","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_552b792d-c89d-421a-853c-7fb8ab6dd3aa.html"", ""See Location"")"
b2b4ad41-9144-4ed3-8370-f87df7bc6ff8,North Ryan,Rochester,2024-04-08T13:36:00,EST,43.16070707406573,-77.57145068310939,145,1204,Gmail,Email,N/A,Samsung,Galaxy Z Fold3,2613eb39f9a735ccbb61867995699e6dcea75f3e3521d411bb88883b47091982,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b2b4ad41-9144-4ed3-8370-f87df7bc6ff8.html"", ""See Location"")"
fb41b0ae-66bc-44ed-aaee-5ce25bf4ea4a,Johnville,Buffalo,2024-04-08T13:36:00,EST,42.850512879232824,-78.86290849230225,209,543,Zoom,Video Conferencing,N/A,Motorola,One 5G Ace,bdcac0bf676c5af47367a8132d67b8e59855a9f05c0af6e5b1aa84acb2bab2c7,"Niagara Falls, Buffalo Zoo, Albright-Knox Art Gallery, Frank Lloyd Wright's Martin House, Canalside","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_fb41b0ae-66bc-44ed-aaee-5ce25bf4ea4a.html"", ""See Location"")"
e2ae7f76-8f8e-4b90-a7b9-550d3af15ba9,West Kaitlinberg,Toledo,2024-04-08T13:42:00,EST,41.61657392332599,-83.52937645555394,286,633,Snapchat,Social Media,N/A,Google,Pixel Slate,db7befdb60675b23da2bcf9956f5281d9852d81660ea8ad5a080d3786704d604,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_e2ae7f76-8f8e-4b90-a7b9-550d3af15ba9.html"", ""See Location"")"
c35b2466-9d8a-47dc-b96a-f72233001433,Port Reginald,Cape Girardeau,2024-04-08T15:15:00,CST,37.30145627195238,-89.51216738663096,227,1355,DoorDash,Food Delivery,https://www.doordash.com/tx/cape girardeau/d/75201,Xiaomi,Mi Mix Fold,4fe7fe982f5a452d85db1190addf4fcf7e0c04a576e82928e432941a99de6291,"Mississippi River, Cape Rock Park, Trail of Tears State Park, Lazy L Safari Park, Cape Girardeau Conservation Nature Center","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_c35b2466-9d8a-47dc-b96a-f72233001433.html"", ""See Location"")"
bdeca311-e787-47cc-a1c0-1355654c2519,Joneston,Waco,2024-04-08T15:12:00,CST,31.56821870719242,-97.11506130937858,149,1135,Seamless,Food Delivery,https://www.seamless.com/tx/waco/75201,Samsung,Galaxy S20,00cd9af5edd3274ac0b561b46380236d149156b0a263cf4833061ea006776797,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_bdeca311-e787-47cc-a1c0-1355654c2519.html"", ""See Location"")"
81ddc2f1-758b-4ea5-a137-c1a58af00f9c,Rollinsmouth,Rochester,2024-04-08T15:15:00,EST,43.14986825567362,-77.64283031248898,255,648,WhatsApp,Messaging,N/A,Sony,Xperia 5 III,b2c0436b3defeaf50ab2033ce57a05ec138d9713a2536c764aa06d6344fa8e91,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_81ddc2f1-758b-4ea5-a137-c1a58af00f9c.html"", ""See Location"")"
d0db8491-ff8f-4c72-8a09-6a225d58cf2f,West Katie,Toledo,2024-04-08T14:00:00,EST,41.6634276124273,-83.49751138534225,236,742,Uber Eats,Food Delivery,https://www.ubereats.com/tx/toledo-75201,Nokia,Nokia G50,162a02ef86a95e74c0945d72b7e054dd496fd1e21f801acaabfd6ede068b3b90,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_d0db8491-ff8f-4c72-8a09-6a225d58cf2f.html"", ""See Location"")"
dade945d-6128-454e-9099-70e2b0d65128,Jameschester,Cleveland,2024-04-08T15:18:00,EST,41.514337885724856,-81.72180149481926,57,533,Twitter,Social Media,N/A,Apple,iPhone 13 Pro,c8c1b73f2e0b930965684f9c80a21cd3539b729e619d8e3beba3b74ae538f5c6,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_dade945d-6128-454e-9099-70e2b0d65128.html"", ""See Location"")"
ea4d48b7-868d-4341-a300-acbc62eb0391,Wallsland,Rochester,2024-04-08T13:42:00,EST,43.1729356043631,-77.61292897731563,296,1179,Spotify,Music Streaming,N/A,Xiaomi,Mi 10T,352724a5c113ca8bd1f44aa92af944ae5613e6571a25f2b50acc96cbfb819fa2,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_ea4d48b7-868d-4341-a300-acbc62eb0391.html"", ""See Location"")"
